machine_id,Coolant_level,Electrical_supply_voltage,Electrical_supply_current,Compressed_air_flow_rate,Compressed_air_pressure,Compressed_air_temperature,Through_spindle_coolant_pressure,Through_spindle_coolant_flow,Flood_coolant_flow,Coolant_temperature,Coolant_Acidity,Spindle_speed,Servo_motor_vibration,Servo_motor_torque,Coolant_dilution,Ballscrew_strain,Process_sound_monitoring,Spindle_vibration,Target_1
a6f06e7b-7fee-41cd-9748-42e68210b1a5,43,197.8,96.2,17.4,17.7,5,702.4,368.3,582.7,4,4.6,841,22.9,111.7,132.2,58.2,179.6,44.7,2
d45a90e1-85d1-4ab8-8586-14fa893d338a,258,345.9,5.9,23.3,43.1,45.8,204.9,685.2,676.2,93.8,9.9,40703.8,20.5,144.4,194.8,19.5,81.1,31.6,2
50cc0a48-0ced-4589-b665-31efa6ee011d,246,265.7,105.7,3.3,17.6,81.3,362.9,53.5,327.5,89.8,4.3,4051.1,42.4,107.3,198.7,85.7,44.1,4.2,2
71af4ec2-f972-4e0b-a76e-5714b1b5b0f8,121,244.4,10.5,11.9,1.1,40,1131,81.5,271.7,20.2,4.4,38363.3,24.4,162,176.4,36.3,16.1,36.2,1
be01d985-b353-4971-ad50-1f0a10dbd365,44,341.5,10.6,104.3,12.4,3.8,1471,313.3,382.3,73.5,6.6,39965.3,5.9,159.5,162.9,6.3,92.6,18,2
439c0e57-f7cd-4219-aa4e-b1a2ca750ca9,284,280.6,112.4,74.8,25.5,27.8,407.9,647.4,641.7,15.4,4.4,2502.9,13.4,191.2,177.2,59.8,39.6,33.2,2
f478f9d2-40d6-4e60-a99e-cb4fc3afae50,257,142.1,41.4,58.7,11.6,36.3,1352.9,480.3,588.6,34.6,4.9,27433.5,30,62.5,20.7,53.9,89.8,28.4,2
cbf32a94-9e05-4748-bb6f-526a15673f20,10,220.5,35.1,81.5,8.5,59.5,1362,159.2,488.9,58.8,4.1,29313.7,49.4,124.9,31.7,68.8,111.6,10.7,1
5a55c7c4-c2cc-4dd4-bf26-9f5afa4781cb,48,269.7,11.7,48.3,37.7,41.5,1021.2,482.6,371.6,66.4,3.9,43469.4,28.1,58.7,115.3,50,22.4,26.9,2
8da8051e-7fd5-41b6-8e0f-67ab64674dac,138,274.9,109.5,84.5,27.9,13.2,487.5,261.5,107,82.9,4,9333.7,48.1,130.1,136.5,80.5,80.1,37.1,2
b2318fb7-c9dc-4584-a765-885c418ce326,285,165.9,0.1,131.5,27.3,90.9,115.3,324.2,650.2,8.7,12.7,43918,38.6,136.6,163.4,30.8,101.3,26.8,2
c9ef209d-7b7d-48b1-b8db-fda94d5327db,30,290.6,100.4,140.7,18.4,87.8,990.1,614.8,538.4,51,5.1,44234.9,19.3,89.7,84.4,96.4,98.2,10.5,2
59338bec-c098-415a-bedf-436d55f3bf72,25,231,143.1,96,49.6,33.9,621,143.1,97.2,51.5,7.2,23487.6,36.9,109.4,139.8,84.2,79.7,37.7,1
4b09f589-379e-42b2-a00d-4c89f4e5c6ac,261,312.7,44.4,127.8,31.3,54.8,1336.6,437.9,31.9,34.1,0.9,32766.2,8.3,6.1,21.7,70.8,25.4,47.9,1
a5b4e562-e548-4552-9969-c7f63c9c27b3,240,259,4.5,91.1,4.2,44.8,558.3,314,208.8,46.3,12.2,13992.8,33.9,178.9,190.2,64,58.3,24,1
7342767f-85a4-4ea0-9034-6394abd30488,35,182.2,46.3,17.5,20.6,40.7,1262.7,314.6,560.1,66.3,0.3,3986.5,37.4,102.8,119.8,4.7,117.3,8.2,2
3eba9363-236e-46df-a91d-2f41479beaca,207,201.8,12.1,115.1,49.6,65.2,781.1,144.6,179.5,46.7,9.2,11630.5,4.6,164.1,142.1,73.7,28.3,40.4,1
083037e5-ff7e-45f5-936b-0b6bec552672,243,187.7,135.4,36,9.1,24.2,1135.5,100.3,101.1,95.8,1.1,29089.5,48.2,18.7,119.1,50.7,132.5,42.9,2
fddb4bc2-20d7-4195-aeab-7d7e8ca6ee04,63,199.9,84.1,85.1,30.2,51.7,129.6,556.6,3.6,8.2,3,41262.2,18.8,53.4,159.6,36.2,26,17.4,2
1657c83b-52ff-40f3-a3ed-de45df6c276b,17,267,156.9,3,31.7,87,1317.1,405.9,585.6,8.4,6.5,40356.4,22.6,72.3,27.2,27.2,20.2,46.2,2
b6ee646f-8b12-4845-9af5-2e2d5e98cc24,268,210,120.3,142.8,5.9,61.9,1170,5.1,241.5,5.8,4.3,5404.7,9.8,104.7,99.1,4.6,113.6,15.6,1
5829376d-8bc1-405a-ae94-3ae83e9a967b,101,334.8,55.9,126.4,8.4,9.3,1425.3,266.8,13.7,76.5,5.2,16275.1,6,158.7,120.9,96.3,15,14.4,1
e8984059-71f9-4b76-9908-f6be58eff681,232,271.6,137.7,16.1,12.9,37.9,816.6,604.4,307.4,39.7,0.6,10099.4,45.7,157.8,162,76.3,151,38.5,1
3ad56549-6b1a-4159-b6a9-16194c35d9ba,199,268.7,12.1,143.9,42.5,0.9,19.3,111.6,367.1,53.7,4.1,10355.2,34.2,139.7,15.6,20.6,145.1,20.9,1
e98d0a29-0db3-4d3d-98fb-dae5ac21670a,35,134,137.5,89.8,0.9,42.9,674,46.6,354.8,17.5,6.2,33857.9,4,48.1,167.8,19.4,111.2,21.2,1
a015d286-30e6-4e37-8f26-37352cea7568,298,349.5,57.1,79.5,19.2,87.6,121,25.9,359.7,91.1,9,29789.3,19.5,189.6,167.8,97.5,129.7,3.8,1
a190b530-e0b8-4654-9a74-de6c2a1b3da1,265,265.5,111.1,109.9,25.7,47,459,566.6,262.4,97.2,1.7,9178.3,20.4,172.2,32.2,29.2,13.5,3.8,1
63915516-4eca-4995-8305-ce4c35eb7106,115,215.5,11.9,84.8,42.2,27.8,543,479.8,576.2,34.8,10.4,10693.3,7.4,87.8,173.4,30.6,30,13.8,1
66c548ed-d8d7-4e8b-a0cb-bd5d71cf5fb6,102,154,57,17.6,9.1,7.5,1286.7,317.2,118.4,88.1,0.7,29604.6,17.6,88.3,101.8,51.8,15,15.8,1
5a609fba-8a15-4a31-8e7b-1f5aa8095a35,32,151.7,85.1,125.7,10.9,16.3,1013.2,113.6,467.1,21.2,8.4,40102.1,45.3,165.7,37.2,46.9,142,26.2,2
01285800-6383-462a-875c-faf630551265,202,255.4,149.9,57.9,42.8,96.2,886.1,342.5,453.9,75.5,11.2,198.2,49.5,80.4,105.9,52.4,77.4,26.4,2
241a450e-f02b-4410-9e0a-ef6865dbd1e3,243,139.3,115.3,1.9,29.2,43.1,1438.1,663.5,23.6,48.5,6.9,31750,7.9,190.7,145,78.3,116,41.6,2
fb087f50-af09-4e86-953a-2996caed270d,89,300.5,49.2,103.3,9.7,31.5,113.8,244.6,112.5,49.9,13,37769.7,20.4,55.3,104,11.9,176.2,23,1
81eba68f-96f4-4c17-85fe-151abf8dbe5b,259,308.3,72.3,65.1,45.6,37.9,750.8,415.2,563.3,81.2,3.9,34432.9,15.2,100.5,114.3,82.4,146.9,19.8,2
ccb557b5-46a9-4370-beb0-ea0ac8480b91,47,105.3,142.6,5.8,37.7,30.9,324.5,521.8,487.4,48,5.2,32157.3,42.8,59.8,20.6,95.7,56.2,4,1
8081bbf8-511b-4d26-863d-118f16b85e51,148,103.9,77.4,22.6,7.7,7,999.6,337.8,61.2,7.5,0.7,13721.4,37.8,50.8,175.2,18.1,103.6,12,1
d4b1ceec-05dd-4cae-8973-23c0c2a8d8bd,256,127.5,27.6,34.3,19.3,59.2,547.5,77.9,387.4,56.8,9.5,25842.6,4.6,185.9,90.7,78.9,13.9,28.7,1
a97f77f7-1b8a-4ee1-bd0a-347b4464a5e3,199,192,86.4,149.8,35.5,83.2,41.2,160.5,518.9,33.5,1.7,18167,4.3,140.8,125.7,85.5,81,36.5,2
3c8afeed-ab07-45ee-bf84-cc388690b34f,120,162.7,9.4,7.4,24.8,43.6,131.2,496.6,646,53.4,4.2,24117.3,5.3,138.7,34.7,65.8,4.4,32.6,1
ef9dfeb3-5c19-42d5-9ae1-bd705847de71,270,174.4,61.5,78.7,13.7,80.4,1234.2,280.3,498.6,87.3,13.3,42729.7,50,105.6,131,59.6,177.3,9.9,2
c46c1a17-9c9b-4b7e-a77d-8f1652e5d8d8,221,335.4,154.4,77.2,48.5,70,435.1,520.2,554.5,98.2,11.8,40044,13.5,165,28.8,89.5,87.2,4,2
3ba1d343-a19d-4403-bce1-cd0aec629d6c,36,281.9,0.2,144.6,13.6,75.7,816.2,288.8,278.2,47,4.2,8249.5,14,73.5,60.8,94.2,111.9,2,1
aba01b10-f6f0-401a-9d57-4fbef5449e49,96,189.8,149.8,123.6,40.4,93.5,829.2,215,319.1,51.3,3.2,43029.9,33.4,22,4.8,77.1,178.3,41.9,2
8c6e3081-c270-49db-a98c-40c8599d3d0c,61,225.7,42.6,148.3,47.2,79.5,1419.2,637.8,516.5,94.2,9.8,29453.2,34.1,26,28.6,3.2,92.5,15.4,2
26490c9e-7f23-4d3c-9c2f-80bcded74616,222,118.4,87.3,100.6,22.1,29.7,249.8,121.7,634.1,63.1,13.6,14807.8,25.2,62,54.9,96.3,51.7,6.3,2
4398bb73-0591-4b57-8aa7-e96aead2b088,149,229.2,34.8,29.4,36.7,66.7,1067.6,514.9,6.2,92.4,1.4,3473.4,14.7,176.4,70,80.4,59.6,29.9,1
5b0d7f08-6cc7-4793-83a6-ce4661456b3f,290,135.3,134,103.5,7.2,78.5,1442.9,71.2,576.9,77.9,5.3,33960.8,18.4,144.6,47,68.1,166,44.6,2
48afbcdb-077c-4a66-abbd-1e4e88d08f2c,6,273.1,89.7,27.9,33.2,67.6,531.5,553.5,497.3,55.1,3.7,22096.1,8.8,92.8,10.9,57.4,28.6,40.6,1
55427e1a-69b4-4c2a-9165-26ac530a92cf,43,313,51.1,88.4,7.5,24.1,644.9,334.2,215.9,38.9,3.9,41935.2,5.9,86,18.6,65.8,101.8,21.2,1
ce1340db-7960-485a-84c2-1b58f3cb5102,89,128.5,139.9,19.2,22.1,20.2,364.3,389.7,151.8,16.7,12.7,37918.1,38.7,151.6,128.5,15.9,55.5,13.8,1
15460c5e-a768-4169-bf23-dd230bfcb6d5,76,266.3,141.1,128.6,16.4,31,1048.5,238.9,452.5,93.9,2.8,14885.9,12.1,133.6,159.8,31.9,124,18.1,1
8de180dd-a2d5-41ca-81d4-cbde60e481fa,284,325.4,59.8,21.1,1.2,34.3,1238.8,161.4,655.9,50.8,6.3,26053.7,3.4,122.5,195.1,53.3,90.2,8.9,1
11862fe6-b949-45b4-a671-5658abae0baf,258,219.7,154.7,92.8,30.8,11.6,1171.3,674.8,519.5,91.6,3.2,43204.7,29.6,111.3,151.2,45.7,150.2,7.3,2
aa5f363d-46ed-4736-95d4-c09e1bce4acc,285,179.3,123.8,141.5,43.7,29.6,1191.3,207.9,169.4,71.8,11.5,37809.2,11.6,107.2,57.8,29,118.4,23.2,2
a14105b6-414f-46c5-86fb-44e26a9ad66f,272,294.8,81.2,69.1,31.7,1.9,1064.9,630.3,105.4,84.1,12,44546.9,18.4,199,66.7,41.7,134.7,41.1,2
da607d1b-3b57-4e90-83ba-b0823d9a0e80,170,322.1,141.8,24.2,13.6,74.8,973.1,459.1,89,95.8,7,10132.2,48.4,137,97.3,31.1,104.1,34.6,1
6fd61a21-62f4-4f27-8c80-d1a1b07a3985,92,209.1,3.4,29.6,35.4,12.7,221.8,590.6,209.8,78.9,13.8,17878.1,5.2,29.2,142.1,55.4,140.9,29,1
e95ff0d4-8f31-4583-a565-bba3b19dea0f,43,322.4,123.6,113.7,41.2,92,996.2,532.4,148.2,65.7,6.7,7914.5,40.6,103.6,172.1,7.2,108,21.2,2
3c63f585-b2c1-4250-aeff-6b4e33ad0c08,173,227.8,40.1,48.7,38,11.3,952.7,140.2,538.7,26.8,3.7,24887,16.9,120.8,14.9,75.6,0.1,38.3,1
7010f7de-78ed-4e09-92f1-8f1d9719b7ea,86,110.8,122.5,33.5,48.9,94.7,1252,593.1,500,36.9,2.3,19808.6,45.3,29.3,123.1,47.9,173.4,21,2
b79c9ead-842b-4c94-9f19-f6b6b127b096,263,232.7,122.6,116.3,47.8,99.7,908.7,655.2,74,33.5,1.5,37636.8,1.2,77.8,173.8,56.7,157,31.9,2
34b3b3ac-f9e4-45fd-b0d2-f3d29d8508ae,267,163.5,137.8,45.5,28.7,84.2,1316.3,182.2,78,21.1,8.2,15408.7,13.4,44.6,28.4,2.4,58.2,28.3,1
fb3d099a-c6a4-45b9-983a-0891f22ebf32,70,250.6,37.4,53.1,13.4,51.2,609.4,626.5,564,79,8.9,39501.8,29.4,76.8,187.8,97.4,171.8,20.6,2
3542fa6e-8e6c-47c2-8084-242fe2133398,265,311.8,133.5,17.2,29.7,0,1338.5,666.8,402.2,37.5,5.3,22812,4.6,139.2,101.7,53.6,133.8,20.3,2
58b478d0-7cb0-45b2-8e1d-1b98f4aa621e,93,116.1,23.5,17.1,35.3,97,635,29.3,313,84,3,3625.3,9.1,196,25.6,72.1,174.1,8.7,1
38475bdf-7154-4335-a122-2993d53e2804,158,116.8,39.2,90.9,9.1,35.4,248,450.3,33.9,95.6,13.5,6700.8,38.2,166.4,36.6,44.1,64.2,11.8,1
0ec868f2-d7c0-4461-b3ed-eb5ffe6db5e6,281,277.9,76.9,70.3,39.4,64.1,1379,355.5,68.5,9.7,3.8,42062.6,44.5,10.4,78.4,96.4,167.6,33.4,2
4ecaec4f-e008-4319-a2c3-33005aed6e2c,274,249.3,37.8,135.7,23.3,87.7,882,594.1,610.7,68.1,11.6,42395.6,30.5,17.5,51,75.7,18.6,15.1,2
e4e62791-38e1-4ccc-9093-31d1ee315c5b,27,313.7,151.6,135.2,16.7,43.6,381.5,609,470.5,13.4,7.1,362.6,26.2,112.6,152.1,47.3,170.1,31.5,2
0c2dd0f1-9fc6-4a41-b240-bbe39a208732,197,328.4,47.5,15.7,32.8,55.9,990.9,232,628.8,6.7,7.9,14918.2,39.7,63.9,147.5,98,69.7,45.2,1
3595c170-7ae4-4f61-865b-bdac355f1209,132,129,32,16.1,12.7,34.1,14,1.5,101.1,31.7,2.7,12278.9,25.2,110,126.2,18.6,136.6,10.1,1
12f78ba6-37cf-4de0-8b32-387f86570f16,101,118.9,137,41.9,7,1.2,206.3,300.3,487.3,11,5.1,24195.8,44.6,153.7,136.4,39.7,131.7,33.9,1
499848b5-aecc-45f1-893a-b9f10007cb7d,122,159.9,96.2,95,18.9,78.3,1373.6,200.2,517.3,17.8,8,31457.4,43,179.1,174.6,36.3,128.8,20.5,2
e43d2618-cccf-4e0a-b5d3-7dab7b60add1,46,318.9,131.1,110.2,39,37.9,605.6,525.3,214.4,13.9,1.8,4112.7,10.2,113.6,187.4,8.1,109,47.7,2
4cdfcac6-c73d-4ba9-9b33-df7c260d762b,189,145.4,28.4,11.4,22.6,99.5,149.7,503.7,432,90.1,2.3,6706.7,31.4,162.8,172.3,61.3,129.1,40,2
79831036-b44d-42c8-a417-555c8ab76584,63,238.7,12.9,83.8,42.6,35.3,978.3,287.1,107.4,56.1,0.5,35221,23.3,131.1,25.2,33.4,108.1,47.7,1
4454bf5d-64ae-47fe-9b42-03dbe1201b02,271,256.1,153.8,135.8,40.8,35.1,865.3,411,652.3,64,9.9,8602.7,37.5,95.7,22.8,44.5,9.2,11.7,2
82e6f383-7faf-48dd-9a72-c6668ff1bdc4,29,337.9,73.9,77.4,38.5,65.5,930.2,315.7,313.9,82.3,9.7,22829.9,24,47,153.8,68,78.3,7.6,1
32a9afa5-7c40-40a8-abf4-724f131aaa7d,4,117.6,109.7,148.7,45.1,87.3,209.3,667,661.5,7.8,7.3,6249.8,27.2,33.7,127.1,91.6,0.3,11.4,2
e30c9848-8ccd-487c-ba14-4356918d29fc,138,113,25.4,36.3,39.9,30.7,671.4,175.4,97.8,52.1,4.3,40544.1,44,184,7.1,74.6,33.7,48.1,1
80bf2d28-7f6d-427d-b947-a3f210e613c1,38,213,22.9,104,37.2,23.3,1034.9,506.7,146.3,97.9,2.5,28616.3,17.5,173.4,186.8,15.7,161.8,18.7,2
a9501e71-3268-4125-95df-379f0b43ca12,112,163.8,1,40.7,27.4,32.8,1485.9,130,243,36.8,10.3,8367.9,2.5,13.1,52.7,79.7,117.4,4.9,1
f2b73fe3-e1c4-4deb-8c01-04e760cdfec7,139,324.6,121.9,111.2,2.6,99.3,287.1,99.8,340.9,80.3,9.4,5813,14.3,117.8,69,5.1,21.8,18.7,1
f1a0b986-8cfb-446d-96a4-8ec06a0d5318,27,278.3,131.2,86.4,46.1,87.1,11.8,478.3,657,68.5,9.8,17268.1,39.3,38.4,193.4,1.1,27.3,28.9,2
15c6c08f-2de9-4046-85e4-96225e137855,237,141.6,39.1,40.2,5.4,10.7,881,590.9,148.1,18.3,2.4,34774.1,38.5,61.6,179.6,21.6,21.8,1.3,1
9e3d7c90-1f0c-4f02-9132-be3f25ad1076,223,143.5,22.3,62.3,34.2,54.1,1133.1,529.8,484.3,77.1,6.4,35780.3,13.6,14.7,84.2,13.7,74.6,42.2,1
83f33cad-d984-498a-8056-79d18adde367,2,123.2,61.4,59,17.7,81.5,224.5,499.2,691.6,51.4,4.5,12077.8,20.8,45.6,55.7,63.5,1.1,27.7,2
fe4a9ff1-5cb4-4e8f-a8fd-574ce024a751,73,329.5,132.3,149.4,9.1,11.5,663.6,118.8,514.3,23.4,4,30857.8,23.6,160.6,4.4,24.5,64.5,44.1,1
0fca9f1c-c29b-4d47-8d0a-98e92b52bcaa,195,329.6,16.5,18.6,17,59.2,956.1,449.1,46.4,96.4,10.6,4719.3,48.3,8.1,33.4,13.2,168.9,34.9,1
a339759b-f6e1-403a-884a-8b49e4a75630,42,110.6,146.4,113.4,33.2,55.4,1272.9,696.2,593.8,27.3,6.2,32824.6,49.2,85.9,173.2,73.8,106.8,8.3,2
ea0965d4-c12c-4c71-bb2f-836ff7f2c60a,13,286.4,140,124.4,14.2,96.2,1178.4,179.3,496.4,40,2.3,44487.7,11,88,168.2,29.6,125.6,24.3,2
458dbf38-c3ef-433e-a95e-8525f12cf59f,25,102.9,42.9,123.3,21.1,38.3,231.2,608,244.1,32,6.5,3243.9,41.6,64.5,104.6,10.4,20,28.8,1
b58f6400-0440-4e9e-85c4-409e44a067cb,151,220.4,145.6,87.4,26.6,10.1,590.5,13.1,515,48.4,8.3,3573.2,28.1,168.7,196.7,46.2,59.4,9.2,1
286ffc1c-b1be-466e-bb0d-62e0d234d126,295,161.9,158.9,34,26.7,62.1,91.7,608.4,17.5,17.6,12.2,43399.4,43.2,110.8,62.6,96.8,131.2,5.1,2
3adf4ab7-c999-4ec0-ae5e-a87698236473,43,126.6,73.4,141.2,28.3,30.8,115.3,600.3,80.6,82.4,0.1,5011.5,3.5,184.6,158.7,92.8,2.1,27.9,2
0bce6029-b731-4753-b2b3-3c00e23d38b0,265,332.9,153,20.1,16.7,33.6,319.5,289.3,231.6,49.8,8.6,31920.7,7.2,20.7,167.5,80.1,156.6,18.9,1
afcc7856-8c03-4fdb-b11a-167b2362824e,30,120.5,13.9,149.7,29.9,63.5,858.1,627.9,348.1,74.9,13.2,7593,23.7,154,16.2,31,139.1,49.4,2
d6151c5d-fe98-4c2a-8345-d19c0f9614f3,223,148.9,151.1,118.7,25.3,79.5,908.5,335.8,349.2,60.5,5,11671.8,13.3,46.2,71.5,22.4,51.6,13.1,1
b6595e69-dc56-4a6f-aeb0-b4474d8a4e92,184,271.3,10,34.5,30.3,27.8,55.1,301.3,81.8,21.8,4.3,26797.9,7.1,198.8,154.9,72.5,134.3,41.4,1
891af0fa-280b-493a-a684-1386867e1b8e,218,192.4,100.5,106.5,45.8,40.2,1380,563,518.6,47.3,1.6,32392,46.4,41,111.6,79.6,14,39.3,2
d0c3dd27-8d93-49e0-b707-8abe7789b08c,48,178.7,41.5,43,31.4,33,339.7,288.3,556.7,36,0.4,9040.1,1,61.5,69.1,47.8,92.2,29.5,1
c982f5fd-7e16-4b18-a990-18539aefa0e1,260,193.5,152.6,122,7.1,11.8,1483.3,169.4,326.6,47.2,1,18705.2,17.1,53,169.8,7,138.6,7.1,1
72ffecdc-ae90-448f-8a83-fca466cf31ac,295,262.2,129.4,127.8,17.5,59.3,1333.9,673,400.4,82.2,10.1,41646.3,1.8,158.1,73.2,57.2,116.7,49.7,2
7c523ca2-14c1-44a9-bf08-2c5ff30ac053,21,108.5,57.2,81.1,35.5,46.1,763.4,92.5,412,10.7,9.8,21620.1,3.5,128,118.4,95.4,55.5,18.9,1
fc995339-e0be-4153-b4b2-1f424b031328,246,215.6,13.2,101.3,0.6,73.5,216.3,178.3,615.6,62.2,1.3,36419.7,27.9,55.9,10.1,46.7,4.6,39.7,1
697155e6-63a1-499a-ba3d-5a987d1a945f,205,122.6,80.3,129.4,11.4,56.4,1221.2,580,108.6,49.9,9.5,762.7,32.9,127.4,148.2,86.6,97.4,11.7,2
508262ee-bbb0-40a8-863f-35cf97070fdb,58,318.3,126.5,140.3,2.1,54.2,932.2,419.2,208,95.6,13.6,9496.6,47.8,191.6,21.6,22.4,13,21.4,1
17877ca6-9aec-483c-918b-06c42e221888,280,274.1,38,89,30.2,36.6,1242.3,535.9,182.3,37.9,4.7,4456.6,41.7,110.5,121,1.6,78.3,29.9,2
3255275c-fcbd-46fa-a885-1a873ecfcf7b,281,189,69.5,17.3,15.1,29.9,971.5,622.9,637.2,75.2,12.5,30196.5,21.2,21.5,94.1,29.8,21,6.8,2
4da1df8f-288b-4186-bea5-272d6a7c3f21,215,184.1,71.3,79.9,8.8,1.8,650.1,132.6,211.6,24.1,5.6,5611.4,13.3,11.2,191.4,90.8,39.4,47,1
8152caa0-0b4a-43d1-bcd0-7e61b770e431,284,299.4,35.3,71.5,46.7,9.3,324.7,267.6,394,40,9.8,32876.3,43.1,11.1,37.3,34,73.5,32.2,1
0eb130e7-251d-41a1-8fdf-7a16f76c996d,78,322.1,69.1,49.9,21.5,51.8,534.5,655.1,335,53.1,9,33236.4,9.5,53.8,167.9,30.9,135.7,22.1,1
bf41eedd-e9eb-475c-b780-216791385522,63,207.4,25.7,73.3,21.7,83.6,974.7,304.7,602.7,15.6,12.1,31974.2,5.9,106.9,48,88.3,69.9,47.2,1
5ecfd4fb-8223-4332-93c5-3fae53cf3024,30,225.7,68,31,6.4,43.4,1044.6,140.2,570.8,51.4,5,17666,5.5,65.9,66.1,26.5,30.5,42,1
b6703c3e-1e80-4f31-87b4-73dc13725ca0,100,255.3,96.1,92.8,37.9,77,1362.6,483.6,318.1,16.9,7,17950.8,9.4,79.3,40.6,23.4,33.8,10.4,1
9b1b23b4-d63d-4588-b733-d5c5edd38aab,29,238.6,82.8,62.4,23,20,289.2,658.7,88.6,65.8,3.3,38563,19.5,149,71.5,90,85.6,33,1
9d3d582c-8348-4352-b1e9-1f4d26e9419d,196,181.5,37.3,138.7,35,71.7,1151.1,655.5,495.2,80.6,4.1,177.2,25.3,174.1,188.8,34.5,74,20.9,2
a60d9ee6-0fd3-4ab6-b2fc-d0405c745344,66,133.2,109.8,109.1,38.4,32.6,347.7,581.4,520.8,82.5,5.6,28099.2,23.4,92.3,159.8,91.8,131,39.4,2
828d86dd-88f6-4552-8d3a-338f06b4cac0,278,280.3,4.1,121.8,20.5,51.6,665,85.9,22.1,2.5,6,27516,33.2,147.1,31.6,3.9,65.1,27.1,1
779ee0a0-756b-4dfd-9064-dd550c9ed985,50,337.8,103.8,94.8,48.9,4,110.9,310.1,246.9,25.1,3.8,42295.2,22,44.1,66.7,32.5,176.1,15.3,2
f4b0ddc0-95cb-4b7f-9a4f-06a3dafbeae5,204,113.4,77,98,1.2,72,1498.9,464.8,639.7,57.9,5.3,21623.5,7.9,29.3,91.2,71.1,36.7,30.2,1
28698f66-6736-4393-9175-f78c265b18e9,282,231.3,72.6,29.1,22.4,44.6,1250.4,224.9,76.9,51.5,1.7,16423.3,34.6,159.1,75.3,37.1,33,14.1,1
587efa8f-8c76-4821-840f-d9f938c9655d,188,272,127.2,85.8,23.8,4,924.2,375.9,19.6,52.1,7,17255.5,8.3,99,43,38.9,166.8,31.4,1
9b2373fb-a967-4da0-bea1-dadabf5e368e,221,207.6,27.2,145.7,44.4,43.8,336.6,27,47.5,10.4,1.6,14522.2,21,89.1,36,68,152.4,1.3,1
927e727e-d88d-4cde-8350-0bf8a03fc5e8,97,246.8,76.4,145.1,25.7,76.9,589.6,2.3,259.3,27.6,8.2,5324.9,19.5,94.9,139,14.2,31.1,24.5,1
6da79b41-b1b8-4d80-b633-ca3bdc7b7f2c,118,134.4,89,28,36.4,58.9,26.1,634.1,571.7,64,2.2,11479.2,18.4,5.6,172.4,14.5,90.5,9,1
fc1f3f90-7468-4973-a8ed-fb9aaaca7f95,120,176.2,159.3,104.2,4.6,25.2,1001.3,11,130.5,16.4,12.2,4328.8,3.8,77.6,3.4,7.8,7.7,10.6,1
8a7de339-c506-4891-9e9d-687698bce9ef,229,249.5,88.8,143.2,14.2,96.9,81.3,131.4,158,74.7,9.3,37639.3,48.5,144.5,154.1,39,78.3,31.2,1
8880b471-2bf8-4ab7-bf8c-1d21a7a4db60,240,202.3,50.3,116.7,14.6,74.5,575.2,180.7,510.6,63,6.7,16668.5,2.3,55.4,119.1,37.6,31.9,27.3,1
fd756c46-5a19-4f22-8bf7-e1bab07c39b8,284,219.1,45.8,27.9,36,74.8,744.2,333.4,355.9,77.2,13.6,42779.4,5.6,179.8,43.9,45.8,139.5,9.6,1
c1845a65-2709-4493-ac0c-0de3af912477,299,258.9,12.6,54.4,14.3,85.4,1050.2,22.6,281.8,66,10.3,32108,32.4,29.5,103.7,41.6,143.8,33.5,2
a8022971-cc01-473e-b091-3100180875b6,79,101.4,133.4,47.6,27.5,74.7,723.7,299.4,12,92.2,13.2,23570.8,44.3,70.6,52.6,17.3,153.7,9.8,1
6edc284b-65ff-4c01-b5ad-113f77819707,219,320,96.1,99.1,1.5,99,193.3,254.8,318.8,66.3,0.4,1568.5,8.9,35.7,142.9,1.2,153.6,30.7,2
95236844-1bc3-4bb2-8b72-26b43132ba18,114,316,66.7,83.5,16.6,96.9,1434.9,91.8,590.9,93.2,9.9,12497.5,46.1,119.8,50.6,51.1,31.2,24,2
5fd30461-beac-48d3-bfc0-4cb0115beba2,133,267,136.9,5.6,1.2,3.7,313.6,682.1,465.1,94.7,5.5,41550.9,1.6,160.6,57.3,43.9,29.1,23.9,1
60fbc890-ad55-4149-bb4a-1153e68779f2,252,302.6,142.1,146.7,4.3,93.7,77.3,478.5,291.8,61,6.7,23546.3,27.5,136.5,75.9,10.7,48.1,2.9,1
1c988e6a-b7ee-481f-a48d-0726803589c2,191,283.9,0.6,59.5,34,72.4,888.5,341.9,654.8,67.3,6.5,2358.1,45.5,183.7,72.1,2.8,76.1,13.5,1
7f75cc1b-057f-4c89-824c-103ed052b008,3,106.3,40.2,28.7,16.5,40.1,901.2,181,652.9,53.4,5,4567.8,45.5,116.1,67.4,56.2,114.2,23.9,1
7157248a-a2bb-4330-bb3e-0fdacd3731de,266,221.6,26.3,131.2,16,28.8,140.1,477.8,533.5,16.9,8.1,22044.8,25.4,85,138.6,55.1,16.3,34,1
19b9b325-983d-47b6-ae38-20400876d95b,30,214.5,125.7,103.6,13.1,41.6,1118,555.4,248.7,62.8,2.6,23014.7,1.9,103.2,177.4,45,4.9,18,2
8608f280-49da-4be9-bdd0-1650d5ece222,210,134.5,151.5,94.3,32.8,3.4,259,558.1,268.6,97.4,9.8,7447.6,39.9,198,175.1,14.5,96.6,16,2
4036ef29-44b3-4585-b9e3-faf9f6cf505f,196,256.4,94.7,96.1,0.5,61.2,175.9,131.2,58.3,46.2,7.9,42814.3,47.7,162.8,66.6,41.8,18.6,28.9,1
